# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Oct  5 07:46:25 2024
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
#
pl_name,hostname,sy_snum,sy_pnum,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2
LTT 3780 c,LTT 3780,2,2,10h18m34.78s,154.6449033,-11d43m04.08s,-11.7178010,21.9814000,0.0403000,-0.0402000
LTT 9779 b,LTT 9779,1,1,23h54m40.53s,358.6688767,-37d37m41.61s,-37.6282237,80.4373000,0.3174000,-0.3150000
LkCa 15 b,LkCa 15,1,2,04h39m17.80s,69.8241791,+22d21m03.12s,22.3508662,158.1520000,1.2230000,-1.2040000
LkCa 15 c,LkCa 15,1,2,04h39m17.80s,69.8241791,+22d21m03.12s,22.3508662,158.1520000,1.2230000,-1.2040000
Luhman 16 b,Luhman 16 A,1,1,10h49m18.78s,162.3282594,-53d19m09.74s,-53.3193715,,,
Lupus-TR-3 b,Lupus-TR-3,1,1,15h30m18.59s,232.5774696,-42d58m47.81s,-42.9799461,773.4090000,333.6010000,-179.2900000
M62H b,M62H,1,1,17h01m13.7881s,255.3074504,-30d06m25.14s,-30.1069833,,,
MASCARA-1 b,MASCARA-1,1,1,21h10m12.37s,317.5515264,+10d44m20.03s,10.7388967,182.2730000,1.9630000,-1.9220000
MASCARA-4 b,MASCARA-4,2,1,09h50m19.22s,147.5800667,-66d06m50.13s,-66.1139253,170.6960000,0.9380000,-0.9280000
MOA-2007-BLG-192L b,MOA-2007-BLG-192L,1,1,18h08m03.80s,272.0158250,-27d09m00.27s,-27.1500750,1000.0000000,400.0000000,-400.0000000
MOA-2007-BLG-400L b,MOA-2007-BLG-400L,1,1,18h09m41.980s,272.4249167,-29d13m26.95s,-29.2241528,6890.0000000,770.0000000,-770.0000000
MOA-2008-BLG-310L b,MOA-2008-BLG-310L,1,1,17h54m14.53s,268.5605420,-34d46m40.99s,-34.7780528,7700.0000000,1100.0000000,-1100.0000000
MOA-2008-BLG-379L b,MOA-2008-BLG-379L,1,1,17h58m49.44s,269.7060000,-30d11m48.95s,-30.1969306,3300.0000000,1300.0000000,-1200.0000000
MOA-2009-BLG-266L b,MOA-2009-BLG-266L,1,1,17h48m05.95s,267.0081250,-35d00m19.5s,-35.0054111,3040.0000000,330.0000000,-330.0000000
MOA-2009-BLG-319L b,MOA-2009-BLG-319L,1,1,18h06m58.13s,271.7422080,-26d49m10.9s,-26.8196917,7050.0000000,710.0000000,-710.0000000
MOA-2009-BLG-387L b,MOA-2009-BLG-387L,1,1,17h53m50.79s,268.4616250,-33d59m25.0s,-33.9903333,5690.0000000,2180.0000000,-2190.0000000
MOA-2010-BLG-073L b,MOA-2010-BLG-073L,1,1,18h10m11.342s,272.5472580,-26d31m22.544s,-26.5229319,2800.0000000,400.0000000,-400.0000000
MOA-2010-BLG-117L b,MOA-2010-BLG-117L,1,1,18h07m49.67s,271.9569700,-25d20m40.7s,-25.3446388,3500.0000000,400.0000000,-400.0000000
MOA-2010-BLG-328L b,MOA-2010-BLG-328L,1,1,17h57m59.12s,269.4963330,-30d42m54.63s,-30.7151750,810.0000000,100.0000000,-100.0000000
MOA-2010-BLG-353L b,MOA-2010-BLG-353L,1,1,18h05m12.94s,271.3039170,-27d17m35.64s,-27.2932333,6430.0000000,1090.0000000,-1150.0000000
MOA-2010-BLG-477L b,MOA-2010-BLG-477L,1,1,18h06m07.44s,271.5310060,-31d27m16.1s,-31.4544773,2300.0000000,600.0000000,-600.0000000
MOA-2011-BLG-028L b,MOA-2011-BLG-028L,1,1,18h03m24.96s,270.8540000,-29d12m48.3s,-29.2134167,7380.0000000,520.0000000,-620.0000000
MOA-2011-BLG-262L b,MOA-2011-BLG-262L,1,1,18h00m23.48s,270.0978330,-31d14m42.93s,-31.2452583,7200.0000000,800.0000000,-800.0000000
MOA-2011-BLG-291L b,MOA-2011-BLG-291L,1,1,17h55m28.29s,268.8678890,-29d10m14.4s,-29.1706657,4400.0000000,1400.0000000,-1400.0000000
MOA-2011-BLG-293L b,MOA-2011-BLG-293L,1,1,17h55m39.35s,268.9139580,-28d28m36.65s,-28.4768472,7720.0000000,440.0000000,-440.0000000
MOA-2011-BLG-322L b,MOA-2011-BLG-322L,1,1,18h04m53.6s,271.2233330,-27d13m15.4s,-27.2209444,7560.0000000,910.0000000,-910.0000000
MOA-2012-BLG-006L b,MOA-2012-BLG-006L,1,1,18h01m46.31s,270.4429630,-29d06m31.6s,-29.1087780,5300.0000000,800.0000000,-1300.0000000
MOA-2012-BLG-505L b,MOA-2012-BLG-505L,1,1,17h52m34.34s,268.1430970,-32d02m24.33s,-32.0400925,7210.0000000,1140.0000000,-1110.0000000
MOA-2013-BLG-220L b,MOA-2013-BLG-220L,1,1,18h03m56.5s,270.9854170,-29d32m41s,-29.5447222,6720.0000000,590.0000000,-590.0000000
MOA-2013-BLG-605L b,MOA-2013-BLG-605L,1,1,17h58m42.85s,272.0192570,-29d23m53.66s,-29.7315826,850.0000000,80.0000000,-80.0000000
MOA-2015-BLG-337L b,MOA-2015-BLG-337L,1,1,18h07m47.69s,271.9487000,-28d10m13.00s,-28.1702785,7100.0000000,1100.0000000,-1000.0000000
MOA-2016-BLG-227L b,MOA-2016-BLG-227L,1,1,18h05m53.70s,271.4737550,-27d42m51.43s,-27.7142868,6500.0000000,1000.0000000,-1000.0000000
MOA-2016-BLG-319L b,MOA-2016-BLG-319L,1,1,17h54m58.13s,268.7422180,-29d45m01.67s,-29.7504635,6800.0000000,1200.0000000,-1400.0000000
MOA-2019-BLG-008L b,MOA-2019-BLG-008L,1,1,17h51m55.89s,267.9828750,-29d59m23.03s,-29.9897306,2700.0000000,300.0000000,-300.0000000
MOA-2020-BLG-135L b,MOA-2020-BLG-135L,1,1,17h53m41.64s,268.4235000,-29d48m27.24s,-29.8075667,7900.0000000,1000.0000000,-1000.0000000
MOA-2020-BLG-208L b,MOA-2020-BLG-208L,1,1,17h53m43.80s,268.4325000,-32d35m21.52s,-32.5893111,7490.0000000,990.0000000,-1130.0000000
MOA-2022-BLG-249L b,MOA-2022-BLG-249L,1,1,17h55m27.73s,268.8655417,-28d18m21.82s,-28.3060611,2000.0000000,420.0000000,-420.0000000
MOA-2022-BLG-563L b,MOA-2022-BLG-563L,1,1,18h01m12.05s,270.3002083,-27d50m08.99s,-27.8358306,6530.0000000,1120.0000000,-1570.0000000
MOA-bin-1L b,MOA-bin-1L,1,1,17h51m10.20s,261.7925000,-29d47m38.3s,-29.7939722,5100.0000000,1200.0000000,-1900.0000000
MOA-bin-29 b,MOA-bin-29,1,1,17h57m30.23s,269.3759583,-29d44m11.63s,-29.7365639,7120.0000000,1150.0000000,-1050.0000000
MWC 758 c,MWC 758,1,1,05h30m27.53s,82.6147199,+25d19m56.67s,25.3324076,159.5370000,1.7420000,-1.7060000
MXB 1658-298 b,MXB 1658-298,2,1,17h02m06.54s,255.5272522,-29d56m44.1s,-29.9455833,,,
NGC 2682 Sand 1429 b,NGC 2682 Sand 1429,1,1,08h52m03.55s,133.0147781,+11d41m23.87s,11.6899626,852.7930000,29.4990000,-27.6250000
NGC 2682 Sand 364 b,NGC 2682 Sand 364,1,1,08h49m56.81s,132.4866957,+11d41m32.94s,11.6924845,817.1920000,39.5530000,-36.1280000
NGC 2682 Sand 978 b,NGC 2682 Sand 978,1,1,08h51m17.47s,132.8228085,+11d45m22.67s,11.7562959,821.9180000,30.5260000,-30.5260000
NGC 2682 YBP 1194 b,NGC 2682 YBP 1194,1,1,08h51m00.79s,132.7533077,+11d48m52.75s,11.8146537,872.9200000,28.3530000,-28.3530000
NGC 2682 YBP 1514 b,NGC 2682 YBP 1514,1,1,08h51m00.75s,132.7531307,+11d53m11.45s,11.8865128,914.2210000,30.3200000,-30.3200000
NGC 2682 YBP 401 b,NGC 2682 YBP 401,1,1,08h51m19.03s,132.8293081,+11d40m15.70s,11.6710271,830.8220000,21.8685000,-21.8685000
NGTS-1 b,NGTS-1,1,1,05h30m51.41s,82.7142134,-36d37m51.53s,-36.6309812,218.1210000,1.0370000,-1.0370000
NGTS-10 b,NGTS-10,1,1,06h07m29.35s,91.8722801,-25d35m41.63s,-25.5948963,324.6986504,27.5222874,-27.5222874
NGTS-11 b,NGTS-11,1,1,01h34m05.15s,23.5214497,-14d25m08.94s,-14.4191493,190.4220000,1.7770000,-1.7440000
NGTS-12 b,NGTS-12,1,1,11h44m59.99s,176.2499418,-35d38m26.03s,-35.6405630,446.4420000,7.7060000,-7.4530000
NGTS-13 b,NGTS-13,1,1,11h44m57.66s,176.2402326,-38d08m22.98s,-38.1397158,647.5950000,15.0590000,-14.4020000
NGTS-14 A b,NGTS-14 A,2,1,21h54m04.20s,328.5174799,-38d22m38.71s,-38.3774193,322.1480000,3.6320000,-3.5530000
NGTS-15 b,NGTS-15,1,1,04h53m25.27s,73.3553101,-32d48m01.25s,-32.8003484,786.4850000,10.6850000,-10.4080000
NGTS-16 b,NGTS-16,1,1,03h53m03.34s,58.2639299,-30d48m16.71s,-30.8046405,898.1680000,17.7010000,-17.0420000
NGTS-17 b,NGTS-17,1,1,04h51m36.14s,72.9005729,-34d13m34.37s,-34.2262128,1040.2800000,22.0500000,-21.1600000
NGTS-18 b,NGTS-18,1,1,12h02m11.09s,180.5462193,-35d32m54.99s,-35.5486091,1096.1900000,43.1100000,-40.0200000
NGTS-2 b,NGTS-2,1,1,14h20m29.46s,215.1227617,-31d12m07.45s,-31.2020698,356.3910000,8.2000000,-7.8450000
NGTS-20 b,NGTS-20,1,1,03h05m10.23s,46.2926368,-21d56m01.13s,-21.9336472,382.8980000,7.4330000,-7.1590000
NGTS-21 b,NGTS-21,1,1,20h45m01.99s,311.2583112,-35d25m40.23s,-35.4278412,592.8910000,15.9950000,-15.1900000
NGTS-23 b,NGTS-23,1,1,04h41m43.75s,70.4322947,-40d02m40.31s,-40.0445299,1074.9500000,19.9100000,-19.2100000
NGTS-24 b,NGTS-24,1,1,11h14m15.33s,168.5638892,-37d54m36.48s,-37.9101328,683.0620000,11.0480000,-10.7090000
NGTS-25 b,NGTS-25,1,1,20h29m40.39s,307.4182976,-39d01m56.48s,-39.0323568,521.2330000,8.3670000,-8.1120010
NGTS-26 b,NGTS-26,1,1,14h30m43.99s,217.6832961,-31d43m56.83s,-31.7324526,1093.6900000,43.1200000,-40.0300000
NGTS-27 b,NGTS-27,1,1,13h44m06.37s,206.0265266,-32d31m22.71s,-32.5229747,942.1220000,29.5920000,-27.8740000
NGTS-3 A b,NGTS-3 A,2,1,06h17m46.74s,94.4447595,-35d42m22.91s,-35.7063640,743.9720000,10.8920000,-10.5880000
NGTS-30 b,NGTS-30,1,1,11h34m51.57s,173.7148670,-24d36m19.73s,-24.6054801,238.3770000,2.4380000,-2.3890000
NGTS-4 b,NGTS-4,1,1,05h58m23.73s,89.5988945,-30d48m42.48s,-30.8117992,280.5550000,1.8220000,-1.7990000
NGTS-5 b,NGTS-5,1,1,14h44m13.98s,221.0582692,+05d36m19.34s,5.6053735,306.7790000,2.6010000,-2.5580000
NGTS-6 b,NGTS-6,1,1,05h03m10.89s,75.7953820,-30d23m58.06s,-30.3994612,308.2620000,1.4180000,-1.4070000
NGTS-8 b,NGTS-8,1,1,21h55m54.22s,328.9759206,-14d04m06.38s,-14.0684399,428.9760000,5.6210000,-5.4810000
NGTS-9 b,NGTS-9,1,1,09h27m40.95s,141.9206435,-19d20m51.53s,-19.3476477,609.1280000,15.9520000,-15.1710000
NN Ser c,NN Ser,2,2,15h52m56.09s,238.2337015,+12d54m43.51s,12.9120871,515.8180000,28.1660000,-25.4350000
NN Ser d,NN Ser,2,2,15h52m56.09s,238.2337015,+12d54m43.51s,12.9120871,515.8180000,28.1660000,-25.4350000
NSVS 14256825 b,NSVS 14256825,2,1,20h20m00.47s,305.0019460,+04d37m56.54s,4.6323715,820.8770000,41.4570000,-41.4570000
NY Vir b,NY Vir,2,2,13h38m48.14s,204.7005847,-02d01m49.39s,-2.0303873,544.0240000,18.8765000,-18.8765000
NY Vir c,NY Vir,2,2,13h38m48.14s,204.7005847,-02d01m49.39s,-2.0303873,544.0240000,18.8765000,-18.8765000
OGLE-2003-BLG-235L b,OGLE-2003-BLG-235L,1,1,18h05m16.35s,271.3181250,-28d53m42.0s,-28.8950000,5800.0000000,600.0000000,-700.0000000
OGLE-2005-BLG-071L b,OGLE-2005-BLG-071L,1,1,17h50m09.77s,267.5407080,-34d40m23.5s,-34.6731944,3200.0000000,400.0000000,-400.0000000
OGLE-2005-BLG-169L b,OGLE-2005-BLG-169L,1,1,18h06m05.32s,271.5221670,-30d43m57.5s,-30.7326389,4100.0000000,400.0000000,-400.0000000
OGLE-2005-BLG-390L b,OGLE-2005-BLG-390L,1,1,17h54m19.2s,268.5799580,-30d22m38s,-30.3773056,6600.0000000,1000.0000000,-1000.0000000
OGLE-2006-BLG-109L b,OGLE-2006-BLG-109L,1,2,17h52m34.51s,268.1437920,-30d05m16.0s,-30.0877778,1510.0000000,110.0000000,-120.0000000
OGLE-2006-BLG-109L c,OGLE-2006-BLG-109L,1,2,17h52m34.51s,268.1437920,-30d05m16.0s,-30.0877778,1510.0000000,110.0000000,-120.0000000
OGLE-2006-BLG-284L A b,OGLE-2006-BLG-284L A,2,1,17h58m38.22s,269.6592500,-29d08m12.0s,-29.1366667,4000.0000000,1500.0000000,-1500.0000000
OGLE-2007-BLG-349L AB c,OGLE-2007-BLG-349L A,2,1,18h05m24.43s,271.3518070,-26d25m19.0s,-26.4219437,2760.0000000,380.0000000,-380.0000000
OGLE-2007-BLG-368L b,OGLE-2007-BLG-368L,1,1,17h56m25.96s,269.1081670,-32d14m14.7s,-32.2374167,5900.0000000,900.0000000,-1400.0000000
OGLE-2008-BLG-092L b,OGLE-2008-BLG-092L,2,1,17h47m29.42s,267.5407080,-34d43m35.6s,-34.6731944,8100.0000000,,
OGLE-2008-BLG-355L b,OGLE-2008-BLG-355L,1,1,17h59m08.81s,269.7867080,-30d45m34.1s,-30.7594722,6800.0000000,1100.0000000,-1100.0000000
OGLE-2011-BLG-0173L b,OGLE-2011-BLG-0173L,1,1,17h57m15.78s,269.3157350,-28d14m01.9s,-28.2338619,6100.0000000,1300.0000000,-1700.0000000
OGLE-2011-BLG-0251L b,OGLE-2011-BLG-0251L,1,1,17h38m14.18s,264.5590830,-27d08m10.1s,-27.1361389,2570.0000000,610.0000000,-610.0000000
OGLE-2011-BLG-0265L b,OGLE-2011-BLG-0265L,1,1,17h57m47.72s,269.4488330,-27d23m40.3s,-27.3945278,4380.0000000,510.0000000,-450.0000000
OGLE-2012-BLG-0026L b,OGLE-2012-BLG-0026L,1,2,17h34m18.70s,263.5779170,-27d08m33.9s,-27.1427500,4019.0000000,380.0000000,-380.0000000
OGLE-2012-BLG-0026L c,OGLE-2012-BLG-0026L,1,2,17h34m18.70s,263.5779170,-27d08m33.9s,-27.1427500,4019.0000000,380.0000000,-380.0000000
OGLE-2012-BLG-0358L b,OGLE-2012-BLG-0358L,1,1,17h42m46.77s,265.6948750,-24d15m39.6s,-24.2610000,1760.0000000,130.0000000,-130.0000000
OGLE-2012-BLG-0406L b,OGLE-2012-BLG-0406L,1,1,17h53m18.17s,268.3257080,-30d28m16.2s,-30.4711667,4970.0000000,290.0000000,-290.0000000
OGLE-2012-BLG-0563L b,OGLE-2012-BLG-0563L,1,1,18h05m57.72s,271.4905000,-27d42m43.2s,-27.7120000,1300.0000000,600.0000000,-800.0000000
OGLE-2012-BLG-0724L b,OGLE-2012-BLG-0724L,1,1,17h55m52.39s,268.9682917,-29d49m06.7s,-29.8185278,6700.0000000,1100.0000000,-1200.0000000
OGLE-2012-BLG-0838L b,OGLE-2012-BLG-0838L,1,1,18h12m00.74s,273.0030830,-25d42m41.80s,-25.7116111,6320.0000000,830.0000000,-1040.0000000
OGLE-2012-BLG-0950L b,OGLE-2012-BLG-0950L,1,1,18h08m04.62s,272.0192570,-29d43m53.7s,-29.7315826,2600.0000000,500.0000000,-700.0000000
OGLE-2013-BLG-0102L b,OGLE-2013-BLG-0102L,1,1,17h52m07.08s,268.0295000,-31d41m26.1s,-31.6905833,3040.0000000,310.0000000,-310.0000000
OGLE-2013-BLG-0132L b,OGLE-2013-BLG-0132L,1,1,17h59m03.51s,269.7646180,-28d25m15.7s,-28.4210281,3900.0000000,1500.0000000,-1300.0000000
OGLE-2013-BLG-0341L B b,OGLE-2013-BLG-0341L B,2,1,17h52m07.49s,268.0312080,-29d50m46.0s,-29.8461111,911.0000000,70.0000000,-70.0000000
OGLE-2013-BLG-0911L b,OGLE-2013-BLG-0911L,1,1,17h55m31.98s,268.8832500,-29d15m13.8s,-29.2538333,3220.0000000,470.0000000,-350.0000000
OGLE-2013-BLG-1721L b,OGLE-2013-BLG-1721L,1,1,17h52m30.37s,268.1265560,-30d17m33.7s,-30.2926941,6300.0000000,1100.0000000,-1600.0000000
OGLE-2013-BLG-1761L b,OGLE-2013-BLG-1761L,1,1,17h53m38.28s,268.4094850,-28d53m42.98s,-28.8952713,6900.0000000,1000.0000000,-1200.0000000
OGLE-2014-BLG-0124L b,OGLE-2014-BLG-0124L,1,1,18h02m29.21s,270.6217083,-28d23m46.5s,-28.3962500,3500.0000000,200.0000000,-200.0000000
OGLE-2014-BLG-0221L b,OGLE-2014-BLG-0221L,1,1,18h01m12.90s,270.3037500,-27d25m36.35s,-27.4267639,3680.0000000,1130.0000000,-1160.0000000
OGLE-2014-BLG-0319L b,OGLE-2014-BLG-0319L,1,1,17h47m50.68s,266.9611667,-33d56m06.16s,-33.9350444,7730.0000000,1140.0000000,-2840.0000000
OGLE-2014-BLG-0676L b,OGLE-2014-BLG-0676L,1,1,17h52m24.50s,268.1020833,-30d32m54.2s,-30.5483889,2670.0000000,770.0000000,-1410.0000000
OGLE-2014-BLG-1722L b,OGLE-2014-BLG-1722L,1,2,17h55m00.57s,268.7523800,-31d28m08.6s,-31.4690552,6400.0000000,1280.0000000,-1870.0000000
OGLE-2014-BLG-1722L c,OGLE-2014-BLG-1722L,1,2,17h55m00.57s,268.7523800,-31d28m08.6s,-31.4690552,6400.0000000,1280.0000000,-1870.0000000
OGLE-2014-BLG-1760L b,OGLE-2014-BLG-1760L,1,1,17h57m38.16s,269.4089970,-28d57m47.37s,-28.9631577,6860.0000000,1110.0000000,-1110.0000000
OGLE-2015-BLG-0051L b,OGLE-2015-BLG-0051L,1,1,17h58m39.01s,269.6625370,-28d01m54.1s,-28.0316944,8200.0000000,900.0000000,-900.0000000
OGLE-2015-BLG-0954L b,OGLE-2015-BLG-0954L,1,1,18h00m44.24s,270.1843330,-28d39m39.2s,-28.6608889,1200.0000000,1100.0000000,-500.0000000
OGLE-2015-BLG-0966L b,OGLE-2015-BLG-0966L,1,1,17h55m01.02s,268.7542500,-29d02m49.6s,-29.0471111,3300.0000000,,
OGLE-2015-BLG-1649L b,OGLE-2015-BLG-1649L,1,1,18h04m49.21s,271.2050417,-32d37m58.90s,-32.6330278,4230.0000000,1510.0000000,-1640.0000000
OGLE-2015-BLG-1670L b,OGLE-2015-BLG-1670L,1,1,17h52m38.11s,268.1587917,-28d33m06.9s,-28.5519167,6700.0000000,1000.0000000,-1300.0000000
OGLE-2015-BLG-1771L b,OGLE-2015-BLG-1771L,1,1,17h55m11.76s,268.7990000,-28d51m45.90s,-28.8627500,7070.0000000,1000.0000000,-1090.0000000
OGLE-2016-BLG-0263L b,OGLE-2016-BLG-0263L,1,1,17h59m34.9s,269.8954160,-31d49m07.0s,-31.8186111,6500.0000000,1300.0000000,-1900.0000000
OGLE-2016-BLG-0613L AB b,OGLE-2016-BLG-0613L AB,2,1,17h57m02.50s,269.2604060,-28d06m58.2s,-28.1161671,3410.0000000,1340.0000000,-1420.0000000
OGLE-2016-BLG-1067L b,OGLE-2016-BLG-1067L,1,1,18h12m49.08s,273.2045000,-27d00m45.5s,-27.0126389,3730.0000000,660.0000000,-670.0000000
OGLE-2016-BLG-1093L b,OGLE-2016-BLG-1093L,1,1,17h56m01.03s,269.0042917,-32d42m48.5s,-32.7134722,8120.0000000,690.0000000,-690.0000000
OGLE-2016-BLG-1190L b,OGLE-2016-BLG-1190L,1,1,17h58m52.30s,269.7179260,-27d36m48.8s,-27.6135559,6770.0000000,80.0000000,-90.0000000
OGLE-2016-BLG-1195L b,OGLE-2016-BLG-1195L,1,1,17h55m23.5s,268.8479310,-30d12m26.1s,-30.2072506,3910.0000000,420.0000000,-460.0000000
OGLE-2016-BLG-1227L b,OGLE-2016-BLG-1227L,1,1,17h42m23.31s,265.5971250,-33d45m35.2s,-33.7597778,,,
OGLE-2017-BLG-0173L b,OGLE-2017-BLG-0173L,1,1,17h51m52.95s,267.9706120,-29d16m16.9s,-29.2713604,4705.0000000,1468.0000000,-1763.0000000
OGLE-2017-BLG-0373L b,OGLE-2017-BLG-0373L,1,1,17h57m19.06s,269.3294067,-31d57m06.2s,-31.9517231,5915.0000000,1123.0000000,-1478.0000000
OGLE-2017-BLG-0406L b,OGLE-2017-BLG-0406L,1,1,17h55m59.92s,268.9996670,-29d51m47.3s,-29.8631389,5200.0000000,500.0000000,-500.0000000
OGLE-2017-BLG-0448L b,OGLE-2017-BLG-0448L,1,1,17h54m40.47s,268.6686250,-31d01m54.9s,-31.0319167,7530.0000000,870.0000000,-1540.0000000
OGLE-2017-BLG-0482L b,OGLE-2017-BLG-0482L,1,1,17h56m11.73s,269.0488890,-30d31m42.1s,-30.5283604,5800.0000000,1800.0000000,-2100.0000000
OGLE-2017-BLG-0604L b,OGLE-2017-BLG-0604L,1,1,17h51m34.00s,267.8916670,-30d56m47.6s,-30.9465556,3950.0000000,1870.0000000,-1310.0000000
OGLE-2017-BLG-0640L b,OGLE-2017-BLG-0640L,1,1,17h49m51.63s,267.4651250,-29d27m41.40s,-29.4615000,6630.0000000,1090.0000000,-1450.0000000
OGLE-2017-BLG-1049L b,OGLE-2017-BLG-1049L,1,1,17h58m08.05s,269.5335420,-27d08m39.20s,-27.1442222,5670.0000000,1110.0000000,-1520.0000000
OGLE-2017-BLG-1099L b,OGLE-2017-BLG-1099L,1,1,17h35m51.42s,263.9642500,-29d35m09.10s,-29.5858611,7250.0000000,1060.0000000,-1400.0000000
OGLE-2017-BLG-1140L b,OGLE-2017-BLG-1140L,1,1,17h47m31.93s,266.8830570,-24d31m21.6s,-24.5226669,,,
OGLE-2017-BLG-1237L b,OGLE-2017-BLG-1237L,1,1,18h06m35.99s,271.6499583,-28d19m43.79s,-28.3288306,6030.0000000,940.0000000,-1530.0000000
OGLE-2017-BLG-1275L b,OGLE-2017-BLG-1275L,1,1,17h51m39.70s,267.9154167,-29d29m52.69s,-29.4979694,7690.0000000,900.0000000,-900.0000000
OGLE-2017-BLG-1375L b,OGLE-2017-BLG-1375L,1,1,17h56m37.17s,269.1548750,-30d18m41.1s,-30.3114167,3930.0000000,1490.0000000,-910.0000000
OGLE-2017-BLG-1434L b,OGLE-2017-BLG-1434L,1,1,17h53m07.312s,268.2804667,-30d14m44.37s,-30.2456583,860.0000000,50.0000000,-50.0000000
OGLE-2017-BLG-1522L b,OGLE-2017-BLG-1522L,1,1,18h01m16.65s,270.3193660,-28d27m43.1s,-28.4619713,7490.0000000,910.0000000,-880.0000000
OGLE-2017-BLG-1691L b,OGLE-2017-BLG-1691L,1,1,17h34m22.52s,263.5938333,-29d17m05.39s,-29.2848306,7290.0000000,1010.0000000,-1330.0000000
OGLE-2017-BLG-1806L b,OGLE-2017-BLG-1806L,1,1,17h46m29.58s,266.6232500,-24d16m20.17s,-24.2722694,6400.0000000,770.0000000,-1510.0000000
OGLE-2018-BLG-0298L b,OGLE-2018-BLG-0298L,1,1,17h37m08.28s,264.2845000,-29d42m32.80s,-29.7091111,6540.0000000,950.0000000,-1230.0000000
OGLE-2018-BLG-0383L b,OGLE-2018-BLG-0383L,1,1,17h54m43.38s,268.6807500,-28d44m21.4s,-28.7392778,7700.0000000,600.0000000,-600.0000000
OGLE-2018-BLG-0506L b,OGLE-2018-BLG-0506L,1,1,17h50m31.16s,267.6298333,-31d55m26.6s,-31.9240556,5600.0000000,1400.0000000,-1600.0000000
OGLE-2018-BLG-0516L b,OGLE-2018-BLG-0516L,1,1,17h58m33.63s,269.6401250,-31d15m44.6s,-31.2623889,7000.0000000,900.0000000,-2200.0000000
OGLE-2018-BLG-0532L b,OGLE-2018-BLG-0532L,1,1,17h59m56.02s,269.9834167,-28d59m51.9s,-28.9977500,773.0000000,102.0000000,-99.0000000
OGLE-2018-BLG-0567L b,OGLE-2018-BLG-0567L,1,1,17h56m04.42s,269.0184167,-27d59m13.6s,-27.9871111,7060.0000000,930.0000000,-1150.0000000
OGLE-2018-BLG-0596L b,OGLE-2018-BLG-0596L,1,1,17h56m13.33s,269.0555417,-29d11m56.7s,-29.1990833,5650.0000000,750.0000000,-750.0000000
OGLE-2018-BLG-0677L b,OGLE-2018-BLG-0677L,1,1,17h55m00.27s,268.7511250,-32d00m59.51s,-32.0165306,7580.0000000,1150.0000000,-1350.0000000
OGLE-2018-BLG-0740L b,OGLE-2018-BLG-0740L,1,1,18h08m42.47s,272.1769583,-29d50m08.9s,-29.8358056,3200.0000000,500.0000000,-500.0000000
OGLE-2018-BLG-0799L b,OGLE-2018-BLG-0799L,1,1,18h13m50.16s,273.4590000,-25d29m08.6s,-25.4857222,4050.0000000,1780.0000000,-1160.0000000
OGLE-2018-BLG-0932L b,OGLE-2018-BLG-0932L,1,1,17h53m24.29s,268.3512083,-29d01m18.50s,-29.0218056,6620.0000000,910.0000000,-860.0000000
OGLE-2018-BLG-0962L b,OGLE-2018-BLG-0962L,1,1,17h52m41.95s,268.1747917,-32d18m33.3s,-32.3092500,6500.0000000,1060.0000000,-1750.0000000
OGLE-2018-BLG-0977L b,OGLE-2018-BLG-0977L,1,1,17h54m01.47s,268.5061250,-30d36m17.3s,-30.6048056,6500.0000000,1200.0000000,-2200.0000000
OGLE-2018-BLG-1011L b,OGLE-2018-BLG-1011L,1,2,17h56m03.36s,269.0140000,-29d04m58.4s,-29.0828889,7100.0000000,1100.0000000,-1500.0000000
OGLE-2018-BLG-1011L c,OGLE-2018-BLG-1011L,1,2,17h56m03.36s,269.0140000,-29d04m58.4s,-29.0828889,7100.0000000,1100.0000000,-1500.0000000
OGLE-2018-BLG-1119L b,OGLE-2018-BLG-1119L,1,1,18h00m07.02s,270.0292500,-32d22m31.0s,-32.3752778,5760.0000000,1430.0000000,-2480.0000000
OGLE-2018-BLG-1126L b,OGLE-2018-BLG-1126L,1,1,17h53m25.41s,268.3558750,-31d43m28.99s,-31.7247194,5700.0000000,1820.0000000,-2420.0000000
OGLE-2018-BLG-1185L b,OGLE-2018-BLG-1185L,1,1,17h59m10.26s,269.7927500,-27d50m06.3s,-27.8350833,7400.0000000,510.0000000,-880.0000000
OGLE-2018-BLG-1212L b,OGLE-2018-BLG-1212L,1,1,18h04m18.63s,271.0776250,-28d11m38.70s,-28.1940833,1550.0000000,1260.0000000,-540.0000000
OGLE-2018-BLG-1269L b,OGLE-2018-BLG-1269L,1,1,17h58m46.42s,269.6934170,-27d37m04.6s,-27.6179444,2510.0000000,900.0000000,-610.0000000
